3
20115822, F, 61, 64
2101427, E, 64, 0
2101437, E, 64, 127
2101460, E, 64, 0
2101486, E, 64, 127
2101498, C, 70, 40
2101507, E, 64, 127
2101517, F, 72, 64
2101531, F, 76, 64
2101564, E, 64, 127
2101581, E, 64, 0
2101620, E, 64, 127
2101684, E, 64, 0
2101766, C, 62, 40
2101800, F, 69, 64
2101811, E, 64, 0
2101879, C, 62, 42
2101881, C, 70, 32
2101906, F, 68, 64
2101967, E, 64, 0
2101970, F, 69, 64
2101972, F, 76, 64
2101971, E, 64, 127
2101985, F, 43, 64
2101991, C, 69, 66
2101994, C, 50, 51
2102017, F, 71, 64
2102027, E, 64, 127
2102152, F, 67, 64
2102163, F, 60, 64
2102165, F, 57, 64
2102199, C, 67, 52
2102201, C, 74, 58
2102216, F, 74, 64
2102291, C, 69, 47
2102295, C, 74, 52
2102298, C, 63, 27
2102302, F, 67, 64
2102316, F, 48, 64
2102318, F, 62, 64
2102361, F, 74, 64
2102365, C, 70, 48
2102370, C, 79, 46
2102370, C, 53, 41
2102396, F, 48, 64
2102441, C, 74, 53
2102443, F, 72, 64
2102496, F, 64, 64
2102887, C, 73, 44
2102890, C, 69, 60
2102897, F, 61, 64
2102907, F, 66, 64
2103106, E, 64, 0
2103107, C, 71, 41
2103117, F, 76, 64
2103136, F, 76, 64
2103155, C, 62, 49
2103161, C, 59, 41
2103163, E, 64, 0
2103214, E, 64, 127
2103224, E, 64, 127
2103260, F, 59, 64
2103263, F, 60, 64
2103265, C, 65, 46
2103313, C, 76, 40
2103318, C, 55, 32
2103321, E, 64, 0
2103330, F, 50, 64
2103336, C, 48, 36
2103344, E, 64, 0
2103339, F, 69, 64
2103339, E, 64, 127
2103350, F, 64, 64
2103351, F, 53, 64
2103370, F, 53, 64
2103372, F, 50, 64
2103378, F, 55, 64
2103440, C, 78, 54
2103444, C, 70, 66
2103487, F, 74, 64
2103493, C, 71, 71
2103540, C, 69, 80
2103595, F, 62, 64
2103607, C, 68, 63
2103689, C, 57, 60
2103715, F, 69, 64
2103768, C, 62, 64
2103774, E, 64, 0
2103785, C, 64, 36
2103786, C, 62, 47
2103786, E, 64, 0
2103925, E, 64, 127
2103939, E, 64, 0
2103998, E, 64, 127
2103997, F, 65, 64
2104033, E, 64, 127
2104060, C, 73, 47
2104085, E, 64, 127
2104134, E, 64, 127
2104143, F, 64, 64
2104157, F, 65, 64
2104161, F, 50, 64
2104261, C, 51, 36
2104261, C, 73, 61
2104273, E, 64, 0
2104284, E, 64, 127
2104288, F, 77, 64
2104304, F, 60, 64
2104307, F, 48, 64
2104310, F, 64, 64
2104371, E, 64, 0
2104389, E, 64, 127
2104392, C, 58, 64
2104403, F, 59, 64
2104406, F, 63, 64
2104591, E, 64, 0
2104596, C, 65, 47
2104597, C, 64, 41
2104597, C, 41, 52
2104603, F, 72, 64
2104602, F, 66, 64
2104603, F, 54, 64
2104631, E, 64, 0
2104660, E, 64, 127
2104671, E, 64, 0
2104790, E, 64, 127
2104834, F, 59, 64
2104883, C, 52, 61
2104890, C, 51, 67
2104891, C, 62, 47
2104896, E, 64, 0
2104926, F, 65, 64
2104955, F, 48, 64
2104955, F, 62, 64
2104966, E, 64, 0
2104989, E, 64, 127
2104988, E, 64, 127
2105132, C, 71, 64
2150353, F, 70, 64
2150357, C, 52, 46
2150365, C, 62, 54
2150363, C, 56, 39
2150365, C, 58, 46
2150366, C, 50, 62
2150371, F, 39, 64
2150374, F, 80, 64
2150384, F, 55, 64
2150393, F, 60, 64
2150429, E, 64, 127
2150497, E, 64, 127
2151309, F, 61, 64
2151318, F, 55, 64
2151318, F, 56, 64
2151319, F, 60, 64
2151319, C, 52, 70
2151333, E, 64, 0
2151365, E, 64, 127
2151378, E, 64, 0
