90
322132, E, 64, 127
230293, C, 76, 65
230350, E, 64, 0
230350, E, 64, 0
230365, C, 69, 59
230366, C, 71, 67
230373, F, 51, 64
230374, F, 67, 64
230382, F, 62, 64
230382, F, 66, 64
230472, C, 77, 70
230480, F, 77, 64
230501, C, 77, 51
230505, C, 57, 53
230508, C, 41, 53
230515, C, 62, 53
230529, F, 67, 64
230545, E, 64, 0
230573, E, 64, 127
230595, E, 64, 127
230604, F, 51, 64
230605, F, 54, 64
230644, E, 64, 0
230645, E, 64, 0
230684, C, 34, 66
230690, C, 53, 52
230694, F, 79, 64
230695, E, 64, 0
230699, C, 61, 49
230703, F, 72, 64
230724, E, 64, 127
230724, E, 64, 127
230753, C, 69, 70
230788, F, 72, 64
230908, C, 82, 59
230954, C, 67, 58
230974, C, 46, 56
230980, C, 53, 63
230988, F, 79, 64
230994, C, 76, 56
231003, F, 77, 64
231007, E, 64, 0
231012, E, 64, 0
231034, E, 64, 127
231036, E, 64, 127
231106, F, 44, 64
231115, F, 81, 64
231119, F, 62, 64
231172, F, 62, 64
231173, F, 71, 64
231219, C, 80, 72
231221, C, 51, 54
231228, E	
