F, 77, 64, 075598, F, 82, 64
571377, C, 68, 63
571376, C, 61, 63
571383, C, 52, 48
571387, C, 63, 56
571396, C, 51, 49
571397, C, 53, 44
571398, E, 64, 0
571399, F, 75, 64
571399, E, 64, 127
571419, F, 61, 64
571433, F, 68, 64
571442, C, 72, 58
571442, C, 64, 55
571442, C, 56, 44
571447, C, 72, 54
571448, E, 64, 0
571449, C, 73, 63
571451, C, 63, 58
571547, C, 63, 50
571549, C, 60, 58
571549, C, 52, 58
751549, E, 64, 0
751577, E, 64, 127
751736, E, 64, 0
751798, E, 64, 127
752030, E, 64, 0
752042, F, 65, 64
752042, F, 67, 64
752048, C, 70, 50
752051, E, 64, 0
752051, E, 64, 0
752054, C, 77, 69
752090, C, 71, 62
752090, C, 64, 77
752093, C, 73, 68
752098, F, 81, 64
752116, E, 64, 0
752116, E, 64, 0
752152, F, 81, 64
752158, E, 64, 127
752237, E, 64, 0
752243, E, 64, 127
752332, C, 66, 58
752433, F, 66, 64
752435, F, 53, 64
752572, C, 72, 48
752570, C, 68, 66
752570, C, 57, 36
752575, C, 45, 15
752585, F, 60, 64
752590, F, 59, 64
752647, C, 72, 45
752731, F, 52, 64
752792, F, 55, 64
752790, F, 52, 64
752824, C, 73, 50
752854, F, 74, 64
752935, E, 64, 0
752936, E, 64, 0
752981, E, 64, 127
753015, E, 64, 127
753109, C, 58, 30
753143, C, 70, 44
753155, F, 79, 64
753195, E, 64, 0
753203, E, 64, 127
753334, C, 68, 36
753333, C, 55, 36
753350, C, 70, 28
753390, F, 53, 64
753403, F, 66, 64
753411, E, 64, 0
753430, C, 76, 46
753437, E, 64, 0
753470, F, 56, 64
753508, F, 58, 64
753511, F, 52, 64
753558, C, 69, 70
753570, F, 45, 64
753585, F, 57, 64
753616, F, 78, 64
753678, C, 68, 42
753684, F, 66, 64
753727, F, 87, 64
753780, F, 74, 64
753819, C, 68, 45
753835, C, 61, 39
753858, C, 93, 74
753857, F, 69, 64
753944, C, 53, 52
753957, E, 64, 0
753957, F, 53, 64
753959, F, 60, 64
753981, E, 64, 127
754049, E, 64, 127
754113, F, 59, 64
754122, F, 69, 64
754130, F, 64, 64
754134, F, 60, 64
754136, F, 59, 64
754177, C, 77, 40
754289, C, 79, 39
754400, F, 77, 64
754405, C, 64, 22
754424, F, 63, 64
754448, C, 68, 36
754450, C, 64, 16
754469, E, 64, 0
754474, E, 64, 0
754573, E, 64, 127
754867, E, 64, 127
754929, F, 64, 64
754929, F, 67, 64
754951, F, 54, 64
754951, F, 60, 64
755068, E, 64, 0
755241, E, 64, 127
755264, E, 64, 0
755334, E, 64, 0
755558, E, 64, 0
755557, C, 67, 62
755558, C, 58, 27
755557, C, 55, 44
755568, F, 66, 64
755623, F, 61, 64
755634, F, 41, 64
755750, C, 55, 29
755743, C, 65, 62
755760, F, 66, 64
755760, F, 55, 64
755787, C, 65, 29
755794, C, 45, 29
755796, F, 65, 64
755809, C, 48, 31
755826, F, 69, 64
755944, C, 65, 12
755945, F, 50, 64
755954, F, 79, 64
756088, C, 78, 28
756144, F, 86, 64
756245, C, 62, 12
756252, C, 60, 19
756257, C, 63, 15
756261, F, 73, 64
756297, C, 50, 105, 64, 64
1536075, F, 55, 64
1536041, F, 69, 64
1536247, C, 52, 24
1536247, C, 68, 27
1536248, F, 45, 64
1536264, F, 52, 64
1536321, C, 67, 24
1536372, E, 64, 0
1536372, E, 64, 0
1536419, E, 64, 127
1536419, E, 64, 127
1536552, F, 64, 64
1536561, C, 53, 49
1536561, C, 57, 40
1536598, F, 53, 64
1536617, C, 63, 37
1536665, E, 64, 0
1536665, E, 64, 0
1536695, E, 64, 127
1536696, E, 64, 127
1536726, C, 78, 57
1536740, C, 73, 67
1537690, F, 78, 64
1537695, F, 75, 64
1537721, C, 74, 68
1537737, E, 64, 127
1537737, E, 64, 127
1537739, F, 65, 64
1537756, F, 50, 64
1537763, F, 52, 64
1537793, C, 67, 54
1537793, C, 59, 52
1537813, F, 66, 64
1537921, F, 76, 64
1537927, C, 79, 49
1537926, C, 80, 61
1537932, C, 78, 64
1537940, F, 78, 64
1537995, C, 74, 81
1537995, C, 73, 93
1537995, C, 60, 44
1538002, E, 64, 127
1538000, E, 64, 127
1538003, F, 78, 64
1538035, C, 52, 56
1538073, F, 50, 64
1538079, F, 47, 64
1538078, F, 54, 64
1538078, F, 58, 64
1538087, F, 79, 64
1538095, C, 78, 62
1538095, C, 56, 65
1538099, C, 71, 65
1538104, E, 64, 0
1538104, E, 64, 0
1538143, E, 64, 127
1538143, E, 64, 127
1538256, F, 66, 64
1538260, F, 61, 64
