
1931744, F, 67, 64
1219286, E, 64, 127
1219294, C, 32, 71
1219430, C, 58, 60
1219444, F, 56, 64
1219453, F, 61, 64
1219454, F, 59, 64
1219473, F, 60, 64
1229237, C, 70, 68
1229357, F, 80, 64
1229448, C, 66, 71
1229452, C, 80, 95
1229456, F, 80, 64
1229470, F, 83, 64
1229477, F, 68, 64
1229478, F, 72, 64
1229522, C, 80, 49
1229560, F, 81, 64
1229562, C, 73, 52
1229592, E, 64, 0
1229592, C, 71, 50
1229598, F, 73, 64
1229698, C, 75, 53
1229800, F, 77, 64
1229801, F, 73, 64
1229875, C, 70, 56
1229892, C, 76, 64
1229894, C, 75, 60
1229897, C, 76, 55
1229907, C, 76, 34
1229922, F, 70, 64
1229932, E, 64, 0
1229934, F, 76, 64
1229941, F, 75, 64
1229958, E, 64, 127
1229965, E, 64, 127
1230043, C, 75, 36
1230153, C, 62, 35
1230153, F, 78, 64
1230159, F, 74, 64
1230187, F, 76, 64
1230189, C, 30, 62
1230192, C, 64, 60
1230191, C, 80, 74
1230195, C, 56, 49
1230203, C, 56, 34
1230203, C, 78, 54
1230203, C, 52, 39
1230206, C, 64, 53
1230217, F, 50, 64
1230226, F, 64, 64
1230230, F, 69, 64
1230232, F, 50, 64
1230234, F, 60, 64
1230308, E, 64, 0
1230311, E, 64, 0
1230316, C, 68, 50
1230326, F, 35, 64
1230378, C, 64, 33
1230386, F, 67, 64
1230392, E, 64, 0
1230411, E, 64, 127
1230417, E, 64, 127
1230571, C, 39, 39
1230725, F, 44, 64
1230803, E, 64, 0
1230839, F, 42, 64
1230850, E, 64, 127
1230855, E, 64, 127
1230992, F, 63, 64
1230996, F, 44, 64
1230995, E, 64, 0
1231010, E, 64, 127
1231035, C, 52, 24
1231044, F, 63, 64
1231049, F, 52, 64
1231047, F, 64, 64
1231056, C, 58, 64
1231066, C, 44, 50
1231068, F, 76, 64
1231094, E, 64, 0
1231100, C, 48, 26
1231108, C, 69, 24
1231106, C, 64, 30
1231108, C, 64, 46
