0, 0, Header, 1, 7, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 500000
1, 0, Marker_t, ML MUsic
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, Ml Music
2, 0, Program_c, 0, 0
2, 571376, Note_on_c, 0, 61, 63
2, 571383, Note_on_c, 0, 52, 48
2, 571387, Note_on_c, 0, 63, 56
2, 571396, Note_on_c, 0, 51, 49
2, 571397, Note_on_c, 0, 53, 44
2, 571398, Control_c, 0, 64, 0
2, 571399, Note_off_c, 0, 75, 64
2, 571399, Control_c, 0, 64, 127
2, 571419, Note_off_c, 0, 61, 64
2, 571433, Note_off_c, 0, 68, 64
2, 571442, Note_on_c, 0, 72, 58
2, 571442, Note_on_c, 0, 64, 55
2, 571442, Note_on_c, 0, 56, 44
2, 571447, Note_on_c, 0, 72, 54
2, 571448, Control_c, 0, 64, 0
2, 571449, Note_on_c, 0, 73, 63
2, 571451, Note_on_c, 0, 63, 58
2, 571547, Note_on_c, 0, 63, 50
2, 571549, Note_on_c, 0, 60, 58
2, 571549, Note_on_c, 0, 52, 58
2, 751549, Control_c, 0, 64, 0
2, 751577, Control_c, 0, 64, 127
2, 751736, Control_c, 0, 64, 0
2, 751798, Control_c, 0, 64, 127
2, 752030, Control_c, 0, 64, 0
2, 752042, Note_off_c, 0, 65, 64
2, 752042, Note_off_c, 0, 67, 64
2, 752048, Note_on_c, 0, 70, 50
2, 752051, Control_c, 0, 64, 0
2, 752051, Control_c, 0, 64, 0
2, 752054, Note_on_c, 0, 77, 69
2, 752090, Note_on_c, 0, 71, 62
2, 752090, Note_on_c, 0, 64, 77
2, 752093, Note_on_c, 0, 73, 68
2, 752098, Note_off_c, 0, 81, 64
2, 752116, Control_c, 0, 64, 0
2, 752116, Control_c, 0, 64, 0
2, 752152, Note_off_c, 0, 81, 64
2, 752158, Control_c, 0, 64, 127
2, 752237, Control_c, 0, 64, 0
2, 752243, Control_c, 0, 64, 127
2, 752332, Note_on_c, 0, 66, 58
2, 752433, Note_off_c, 0, 66, 64
2, 752435, Note_off_c, 0, 53, 64
2, 752572, Note_on_c, 0, 72, 48
2, 752570, Note_on_c, 0, 68, 66
2, 752570, Note_on_c, 0, 57, 36
2, 752575, Note_on_c, 0, 45, 15
2, 752585, Note_off_c, 0, 60, 64
2, 752590, Note_off_c, 0, 59, 64
2, 752647, Note_on_c, 0, 72, 45
2, 752731, Note_off_c, 0, 52, 64
2, 752792, Note_off_c, 0, 55, 64
2, 752790, Note_off_c, 0, 52, 64
2, 752824, Note_on_c, 0, 73, 50
2, 752854, Note_off_c, 0, 74, 64
2, 752935, Control_c, 0, 64, 0
2, 752936, Control_c, 0, 64, 0
2, 752981, Control_c, 0, 64, 127
2, 753015, Control_c, 0, 64, 127
2, 753109, Note_on_c, 0, 58, 30
2, 753143, Note_on_c, 0, 70, 44
2, 753155, Note_off_c, 0, 79, 64
2, 753195, Control_c, 0, 64, 0
2, 753203, Control_c, 0, 64, 127
2, 753334, Note_on_c, 0, 68, 36
2, 753333, Note_on_c, 0, 55, 36
2, 753350, Note_on_c, 0, 70, 28
2, 753390, Note_off_c, 0, 53, 64
2, 753403, Note_off_c, 0, 66, 64
2, 753411, Control_c, 0, 64, 0
2, 753430, Note_on_c, 0, 76, 46
2, 753437, Control_c, 0, 64, 0
2, 753470, Note_off_c, 0, 56, 64
2, 753508, Note_off_c, 0, 58, 64
2, 753511, Note_off_c, 0, 52, 64
2, 753558, Note_on_c, 0, 69, 70
2, 753570, Note_off_c, 0, 45, 64
2, 753585, Note_off_c, 0, 57, 64
2, 753616, Note_off_c, 0, 78, 64
2, 753678, Note_on_c, 0, 68, 42
2, 753684, Note_off_c, 0, 66, 64
2, 753727, Note_off_c, 0, 87, 64
2, 753780, Note_off_c, 0, 74, 64
2, 753819, Note_on_c, 0, 68, 45
2, 753835, Note_on_c, 0, 61, 39
2, 753858, Note_on_c, 0, 93, 74
2, 753857, Note_off_c, 0, 69, 64
2, 753944, Note_on_c, 0, 53, 52
2, 753957, Control_c, 0, 64, 0
2, 753957, Note_off_c, 0, 53, 64
2, 753959, Note_off_c, 0, 60, 64
2, 753981, Control_c, 0, 64, 127
2, 754049, Control_c, 0, 64, 127
2, 754113, Note_off_c, 0, 59, 64
2, 754122, Note_off_c, 0, 69, 64
2, 754130, Note_off_c, 0, 64, 64
2, 754134, Note_off_c, 0, 60, 64
2, 754136, Note_off_c, 0, 59, 64
2, 754177, Note_on_c, 0, 77, 40
2, 754289, Note_on_c, 0, 79, 39
2, 754400, Note_off_c, 0, 77, 64
2, 754405, Note_on_c, 0, 64, 22
2, 754424, Note_off_c, 0, 63, 64
2, 754448, Note_on_c, 0, 68, 36
2, 754450, Note_on_c, 0, 64, 16
2, 754469, Control_c, 0, 64, 0
2, 754474, Control_c, 0, 64, 0
2, 754573, Control_c, 0, 64, 127
2, 754867, Control_c, 0, 64, 127
2, 754929, Note_off_c, 0, 64, 64
2, 754929, Note_off_c, 0, 67, 64
2, 754951, Note_off_c, 0, 54, 64
2, 754951, Note_off_c, 0, 60, 64
2, 755068, Control_c, 0, 64, 0
2, 755241, Control_c, 0, 64, 127
2, 755264, Control_c, 0, 64, 0
2, 755334, Control_c, 0, 64, 0
2, 755558, Control_c, 0, 64, 0
2, 755557, Note_on_c, 0, 67, 62
2, 755558, Note_on_c, 0, 58, 27
2, 755557, Note_on_c, 0, 55, 44
2, 755568, Note_off_c, 0, 66, 64
2, 755623, Note_off_c, 0, 61, 64
2, 755634, Note_off_c, 0, 41, 64
2, 755750, Note_on_c, 0, 55, 29
2, 755743, Note_on_c, 0, 65, 62
2, 755760, Note_off_c, 0, 66, 64
2, 755760, Note_off_c, 0, 55, 64
2, 755787, Note_on_c, 0, 65, 29
2, 755794, Note_on_c, 0, 45, 29
2, 755796, Note_off_c, 0, 65, 64
2, 755809, Note_on_c, 0, 48, 31
2, 755826, Note_off_c, 0, 69, 64
2, 755944, Note_on_c, 0, 65, 12
2, 755945, Note_off_c, 0, 50, 64
2, 755954, Note_off_c, 0, 79, 64
2, 756088, Note_on_c, 0, 78, 28
2, 756144, Note_off_c, 0, 86, 64
2, 756245, Note_on_c, 0, 62, 12
2, 756252, Note_on_c, 0, 60, 19
2, 756257, Note_on_c, 0, 63, 15
2, 756261, Note_off_c, 0, 73, 64
2, 756297, Note_on_c, 0, 50, 105,
2, 1536075, Note_off_c, 0, 55, 64
2, 1536041, Note_off_c, 0, 69, 64
2, 1536247, Note_on_c, 0, 52, 24
2, 1536247, Note_on_c, 0, 68, 27
2, 1536248, Note_off_c, 0, 45, 64
2, 1536264, Note_off_c, 0, 52, 64
2, 1536321, Note_on_c, 0, 67, 24
2, 1536372, Control_c, 0, 64, 0
2, 1536372, Control_c, 0, 64, 0
2, 1536419, Control_c, 0, 64, 127
