2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 16, Note_on_c, 0, 63, 51
2, 37, Control_c, 0, 64, 127
2, 37, Control_c, 0, 64, 127
2, 170, Control_c, 0, 64, 0
2, 170, Control_c, 0, 64, 0
2, 201, Control_c, 0, 64, 127
2, 201, Control_c, 0, 64, 127
2, 216, Note_on_c, 0, 68, 60
2, 221, Note_on_c, 0, 32, 55
2, 226, Note_off_c, 0, 63, 64
2, 248, Control_c, 0, 64, 0
2, 248, Control_c, 0, 64, 0
2, 311, Control_c, 0, 64, 127
2, 311, Control_c, 0, 64, 127
2, 325, Note_on_c, 0, 72, 58
2, 372, Note_off_c, 0, 68, 64
2, 382, Note_off_c, 0, 32, 64
2, 434, Note_on_c, 0, 75, 58
2, 442, Control_c, 0, 64, 0
2, 442, Control_c, 0, 64, 0
2, 449, Note_on_c, 0, 60, 54
2, 449, Note_on_c, 0, 51, 46
2, 450, Note_on_c, 0, 63, 39
2, 473, Control_c, 0, 64, 127
2, 473, Control_c, 0, 64, 127
2, 478, Note_off_c, 0, 72, 64
2, 512, Note_off_c, 0, 51, 64
2, 512, Note_off_c, 0, 60, 64
2, 513, Note_off_c, 0, 63, 64
2, 520, Note_on_c, 0, 76, 52
2, 567, Note_off_c, 0, 75, 64
2, 608, Note_on_c, 0, 51, 46
2, 612, Note_on_c, 0, 77, 63
2, 617, Control_c, 0, 64, 0
2, 617, Control_c, 0, 64, 0
2, 623, Note_on_c, 0, 63, 42
2, 624, Note_on_c, 0, 61, 49
2, 649, Note_off_c, 0, 76, 64
2, 659, Control_c, 0, 64, 127
2, 659, Control_c, 0, 64, 127
2, 671, Note_off_c, 0, 51, 64
2, 686, Note_off_c, 0, 63, 64
2, 687, Note_off_c, 0, 61, 64
2, 708, Note_on_c, 0, 67, 73
2, 760, Note_off_c, 0, 77, 64
2, 778, Control_c, 0, 64, 0
2, 778, Control_c, 0, 64, 0
2, 789, Note_on_c, 0, 44, 59
2, 792, Note_on_c, 0, 68, 74
2, 814, Note_off_c, 0, 67, 64
2, 819, Control_c, 0, 64, 127
2, 819, Control_c, 0, 64, 127
2, 859, Note_on_c, 0, 72, 62
2, 879, Note_off_c, 0, 68, 64
2, 923, Note_on_c, 0, 77, 66
2, 940, Note_on_c, 0, 66, 62
2, 944, Note_off_c, 0, 72, 64
2, 944, Note_on_c, 0, 60, 43
2, 949, Note_on_c, 0, 56, 39
2, 950, Note_off_c, 0, 44, 64
2, 955, Note_on_c, 0, 75, 70
2, 956, Control_c, 0, 64, 0
2, 956, Control_c, 0, 64, 0
2, 982, Note_off_c, 0, 77, 64
2, 986, Control_c, 0, 64, 127
2, 986, Control_c, 0, 64, 127
2, 1003, Note_off_c, 0, 66, 64
2, 1007, Note_off_c, 0, 60, 64
2, 1012, Note_off_c, 0, 56, 64
2, 1028, Note_on_c, 0, 74, 65
2, 1044, Note_off_c, 0, 75, 64
2, 1111, Control_c, 0, 64, 0
2, 1111, Control_c, 0, 64, 0
2, 1123, Note_on_c, 0, 75, 64
2, 1125, Note_on_c, 0, 66, 58
2, 1134, Note_on_c, 0, 60, 49
2, 1136, Note_on_c, 0, 56, 39
2, 1140, Note_off_c, 0, 74, 64
2, 1164, Control_c, 0, 64, 127
2, 1164, Control_c, 0, 64, 127
2, 1188, Note_off_c, 0, 66, 64
