0, 0, Header, 1, 7, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 500000
1, 0, Marker_t, "Chopin: Mazurka, Op. 17 No. 3- Legato assai"
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Chopin: Op. 17 No. 3"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 77, Note_on_c, 0, 72, 39
2, 336, Control_c, 0, 64, 0
2, 376, Note_on_c, 0, 55, 19
2, 380, Note_on_c, 0, 61, 16
2, 383, Note_on_c, 0, 64, 19
2, 413, Control_c, 0, 64, 0
2, 418, Control_c, 0, 64, 127
2, 446, Control_c, 0, 64, 127
2, 505, Note_off_c, 0, 64, 64
2, 517, Note_off_c, 0, 61, 64
2, 597, Note_off_c, 0, 55, 64
2, 610, Note_on_c, 0, 70, 33
2, 624, Note_off_c, 0, 72, 64
2, 655, Note_on_c, 0, 68, 39
2, 669, Note_off_c, 0, 70, 64
2, 671, Note_on_c, 0, 56, 1
2, 675, Note_on_c, 0, 63, 15
2, 699, Note_on_c, 0, 60, 18
2, 717, Control_c, 0, 64, 0
2, 754, Control_c, 0, 64, 127
2, 790, Note_off_c, 0, 56, 64
2, 793, Note_on_c, 0, 70, 37
2, 823, Note_off_c, 0, 68, 64
2, 840, Note_off_c, 0, 60, 64
2, 891, Note_on_c, 0, 72, 42
2, 900, Note_on_c, 0, 51, 22
2, 907, Note_off_c, 0, 70, 64
2, 928, Control_c, 0, 64, 0
2, 941, Control_c, 0, 64, 127
2, 982, Note_off_c, 0, 63, 64
2, 987, Note_off_c, 0, 51, 64
2, 1085, Control_c, 0, 64, 0
2, 1111, Note_on_c, 0, 64, 22
2, 1111, Note_on_c, 0, 55, 16
2, 1116, Note_on_c, 0, 61, 16
2, 1118, Control_c, 0, 64, 127
2, 1143, Control_c, 0, 64, 0
2, 1188, Control_c, 0, 64, 127
2, 1208, Note_off_c, 0, 64, 64
2, 1225, Note_off_c, 0, 61, 64
2, 1262, Note_on_c, 0, 70, 37
2, 1276, Note_off_c, 0, 72, 64
2, 1290, Note_off_c, 0, 55, 64
2, 1308, Note_on_c, 0, 68, 42
2, 1320, Note_on_c, 0, 63, 23
2, 1321, Note_off_c, 0, 70, 64
2, 1326, Note_on_c, 0, 56, 23
2, 1336, Note_on_c, 0, 60, 19
2, 1340, Control_c, 0, 64, 0
2, 1376, Control_c, 0, 64, 127
2, 1389, Control_c, 0, 64, 0
2, 1425, Note_on_c, 0, 77, 39
2, 1426, Control_c, 0, 64, 127
2, 1441, Note_off_c, 0, 68, 64
2, 1498, Note_off_c, 0, 56, 64
2, 1526, Note_on_c, 0, 75, 32
2, 1532, Note_on_c, 0, 51, 31
2, 1533, Note_off_c, 0, 77, 64
2, 1536, Control_c, 0, 64, 0
2, 1546, Note_off_c, 0, 60, 64
2, 1562, Control_c, 0, 64, 127
2, 1600, Control_c, 0, 64, 0
2, 1601, Note_off_c, 0, 75, 64
2, 1605, Note_off_c, 0, 51, 64
2, 1613, Control_c, 0, 64, 127
2, 1621, Note_off_c, 0, 63, 64
2, 1722, Note_on_c, 0, 72, 35
2, 1729, Note_on_c, 0, 61, 22
2, 1729, Note_on_c, 0, 55, 23
2, 1736, Note_on_c, 0, 64, 22
2, 1766, Control_c, 0, 64, 0
2, 1791, Control_c, 0, 64, 127
2, 1815, Control_c, 0, 64, 0
2, 1820, Note_off_c, 0, 64, 64
2, 1841, Note_off_c, 0, 61, 64
2, 1860, Control_c, 0, 64, 127
2, 1867, Note_on_c, 0, 70, 28
2, 1874, Note_off_c, 0, 72, 64
2, 1895, Note_off_c, 0, 55, 64
2, 1919, Note_on_c, 0, 68, 31
2, 1929, Note_off_c, 0, 70, 64
2, 1933, Note_on_c, 0, 63, 26
2, 1939, Note_on_c, 0, 60, 23
2, 1939, Note_on_c, 0, 56, 9
2, 1956, Control_c, 0, 64, 0
2, 2003, Control_c, 0, 64, 127
2, 2012, Control_c, 0, 64, 0
2, 2018, Note_on_c, 0, 70, 36
2, 2043, Note_off_c, 0, 68, 64
2, 2048, Control_c, 0, 64, 127
2, 2108, Note_off_c, 0, 60, 64
2, 2109, Note_off_c, 0, 56, 64
2, 2121, Note_on_c, 0, 72, 35
2, 2129, Note_off_c, 0, 70, 64
2, 2129, Note_on_c, 0, 51, 28
2, 2138, Note_off_c, 0, 63, 64
2, 2147, Control_c, 0, 64, 0
2, 2168, Control_c, 0, 64, 127
2, 2208, Control_c, 0, 64, 0
2, 2234, Control_c, 0, 64, 127
2, 2268, Note_off_c, 0, 51, 64
2, 2357, Note_on_c, 0, 63, 27
2, 2358, Note_on_c, 0, 61, 16
2, 2361, Note_on_c, 0, 56, 26
2, 2395, Note_off_c, 0, 72, 64
2, 2396, Control_c, 0, 64, 0
2, 2438, Control_c, 0, 64, 0
2, 2449, Control_c, 0, 64, 127
2, 2463, Control_c, 0, 64, 127
2, 2518, Note_on_c, 0, 55, 23
2, 2522, Note_off_c, 0, 56, 64
2, 2580, Note_on_c, 0, 53, 14
2, 2584, Note_off_c, 0, 55, 64
2, 2622, Control_c, 0, 64, 0
2, 2628, Control_c, 0, 64, 0
2, 2675, Control_c, 0, 64, 127
2, 2688, Note_on_c, 0, 55, 26
2, 2693, Note_off_c, 0, 53, 64
2, 2819, Control_c, 0, 64, 0
2, 2833, Note_on_c, 0, 51, 14
2, 2840, Control_c, 0, 64, 127
2, 2878, Note_off_c, 0, 55, 64
2, 2890, Control_c, 0, 64, 127
2, 2964, Note_off_c, 0, 61, 64
2, 2964, Note_off_c, 0, 63, 64
2, 3068, Control_c, 0, 64, 0
2, 3121, Control_c, 0, 64, 127
2, 3143, Note_off_c, 0, 51, 64
2, 3162, Note_on_c, 0, 72, 39
2, 3168, Note_on_c, 0, 61, 23
2, 3168, Note_on_c, 0, 55, 28
2, 3175, Note_on_c, 0, 64, 28
2, 3198, Control_c, 0, 64, 0
2, 3228, Control_c, 0, 64, 127
2, 3294, Control_c, 0, 64, 0
2, 3332, Note_on_c, 0, 70, 40
2, 3334, Note_off_c, 0, 64, 64
2, 3335, Note_off_c, 0, 72, 64
2, 3367, Note_off_c, 0, 61, 64
2, 3378, Note_off_c, 0, 55, 64
2, 3384, Note_on_c, 0, 63, 32
2, 3388, Note_on_c, 0, 68, 44
2, 3388, Note_on_c, 0, 56, 16
2, 3395, Note_off_c, 0, 70, 64
2, 3410, Control_c, 0, 64, 0
2, 3417, Note_on_c, 0, 60, 22
2, 3447, Control_c, 0, 64, 127
2, 3490, Note_on_c, 0, 70, 36
2, 3504, Note_off_c, 0, 68, 64
2, 3562, Control_c, 0, 64, 127
2, 3569, Note_off_c, 0, 60, 64
2, 3582, Note_on_c, 0, 72, 42
2, 3589, Note_off_c, 0, 70, 64
2, 3589, Note_on_c, 0, 51, 37
