2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 5, Control_c, 0, 64, 127
2, 5, Control_c, 0, 64, 127
2, 26, Note_on_c, 0, 76, 46
2, 113, Note_on_c, 0, 71, 50
2, 136, Note_off_c, 0, 76, 64
2, 208, Note_on_c, 0, 72, 50
2, 208, Control_c, 0, 64, 0
2, 208, Control_c, 0, 64, 0
2, 217, Note_off_c, 0, 71, 64
2, 263, Control_c, 0, 64, 127
2, 263, Control_c, 0, 64, 127
2, 434, Control_c, 0, 64, 0
2, 434, Control_c, 0, 64, 0
2, 437, Note_on_c, 0, 69, 44
2, 453, Note_off_c, 0, 72, 64
2, 479, Control_c, 0, 64, 127
2, 479, Control_c, 0, 64, 127
2, 657, Control_c, 0, 64, 0
2, 657, Control_c, 0, 64, 0
2, 666, Note_on_c, 0, 71, 47
2, 684, Note_off_c, 0, 69, 64
2, 686, Control_c, 0, 64, 127
2, 686, Control_c, 0, 64, 127
2, 762, Note_on_c, 0, 68, 44
2, 792, Note_off_c, 0, 71, 64
2, 813, Control_c, 0, 64, 0
2, 813, Control_c, 0, 64, 0
2, 855, Note_on_c, 0, 64, 50
2, 869, Control_c, 0, 64, 127
2, 869, Control_c, 0, 64, 127
2, 885, Note_off_c, 0, 68, 64
2, 1101, Note_on_c, 0, 62, 25
2, 1101, Note_on_c, 0, 59, 35
2, 1108, Note_on_c, 0, 52, 25
2, 1117, Control_c, 0, 64, 0
2, 1117, Control_c, 0, 64, 0
2, 1187, Control_c, 0, 64, 127
2, 1187, Control_c, 0, 64, 127
2, 1353, Note_on_c, 0, 66, 51
2, 1354, Note_off_c, 0, 52, 64
2, 1360, Note_off_c, 0, 62, 64
2, 1366, Note_off_c, 0, 59, 64
2, 1375, Note_off_c, 0, 64, 64
2, 1432, Note_on_c, 0, 68, 49
2, 1455, Note_off_c, 0, 66, 64
2, 1528, Note_on_c, 0, 54, 41
2, 1528, Note_on_c, 0, 52, 43
2, 1535, Note_on_c, 0, 62, 49
2, 1539, Note_on_c, 0, 69, 52
2, 1547, Control_c, 0, 64, 0
2, 1547, Control_c, 0, 64, 0
2, 1550, Note_off_c, 0, 68, 64
2, 1589, Control_c, 0, 64, 127
2, 1589, Control_c, 0, 64, 127
2, 1648, Note_off_c, 0, 52, 64
2, 1648, Note_off_c, 0, 54, 64
2, 1655, Note_off_c, 0, 62, 64
2, 1744, Note_on_c, 0, 71, 59
2, 1746, Note_on_c, 0, 56, 36
2, 1748, Note_on_c, 0, 62, 34
2, 1749, Control_c, 0, 64, 0
2, 1749, Control_c, 0, 64, 0
2, 1756, Note_off_c, 0, 69, 64
2, 1756, Note_on_c, 0, 52, 28
2, 1780, Control_c, 0, 64, 127
2, 1780, Control_c, 0, 64, 127
2, 1866, Note_off_c, 0, 56, 64
2, 1868, Note_off_c, 0, 62, 64
2, 1876, Note_off_c, 0, 52, 64
2, 1955, Note_on_c, 0, 72, 50
2, 1956, Note_on_c, 0, 45, 55
2, 1960, Note_off_c, 0, 71, 64
2, 1960, Control_c, 0, 64, 0
2, 1960, Control_c, 0, 64, 0
2, 1995, Control_c, 0, 64, 127
2, 1995, Control_c, 0, 64, 127
2, 2047, Note_on_c, 0, 77, 55
2, 2060, Note_off_c, 0, 72, 64
2, 2138, Note_on_c, 0, 76, 59
2, 2144, Control_c, 0, 64, 0
2, 2144, Control_c, 0, 64, 0
2, 2148, Note_off_c, 0, 77, 64
2, 2154, Note_on_c, 0, 52, 49
2, 2157, Note_on_c, 0, 60, 41
2, 2196, Control_c, 0, 64, 127
2, 2196, Control_c, 0, 64, 127
2, 2276, Note_off_c, 0, 45, 64
2, 2339, Note_off_c, 0, 52, 64
2, 2342, Note_off_c, 0, 60, 64
2, 2360, Note_on_c, 0, 44, 57
2, 2372, Control_c, 0, 64, 0
2, 2372, Control_c, 0, 64, 0
2, 2398, Control_c, 0, 64, 127
2, 2398, Control_c, 0, 64, 127
2, 2613, Note_on_c, 0, 79, 59
2, 2617, Note_on_c, 0, 43, 51
2, 2617, Control_c, 0, 64, 0
