2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 39, Note_on_c, 0, 65, 33
2, 48, Control_c, 0, 64, 0
2, 60, Control_c, 0, 64, 0
2, 130, Control_c, 0, 64, 127
2, 142, Control_c, 0, 64, 127
2, 290, Note_on_c, 0, 77, 29
2, 300, Note_off_c, 0, 65, 64
2, 732, Note_on_c, 0, 65, 39
2, 734, Note_off_c, 0, 77, 64
2, 911, Note_on_c, 0, 77, 26
2, 934, Note_off_c, 0, 65, 64
2, 1022, Note_on_c, 0, 65, 40
2, 1023, Note_off_c, 0, 77, 64
2, 1164, Note_on_c, 0, 76, 39
2, 1191, Control_c, 0, 64, 0
2, 1203, Control_c, 0, 64, 0
2, 1228, Control_c, 0, 64, 127
2, 1237, Note_off_c, 0, 65, 64
2, 1240, Control_c, 0, 64, 127
2, 1534, Note_on_c, 0, 66, 29
2, 1543, Note_off_c, 0, 76, 64
2, 1671, Note_on_c, 0, 76, 40
2, 1699, Note_off_c, 0, 66, 64
2, 1779, Note_off_c, 0, 76, 64
2, 1782, Note_on_c, 0, 66, 54
2, 1907, Note_on_c, 0, 75, 50
2, 1974, Control_c, 0, 64, 0
2, 1986, Control_c, 0, 64, 0
2, 2015, Control_c, 0, 64, 127
2, 2027, Control_c, 0, 64, 127
2, 2041, Note_off_c, 0, 66, 64
2, 2273, Note_on_c, 0, 67, 46
2, 2276, Note_off_c, 0, 75, 64
2, 2383, Note_on_c, 0, 75, 53
2, 2417, Note_off_c, 0, 67, 64
2, 2485, Note_on_c, 0, 67, 55
2, 2487, Note_off_c, 0, 75, 64
2, 2622, Note_on_c, 0, 74, 53
2, 2674, Control_c, 0, 64, 0
2, 2686, Control_c, 0, 64, 0
2, 2716, Control_c, 0, 64, 127
2, 2728, Control_c, 0, 64, 127
2, 2819, Note_off_c, 0, 67, 64
2, 3033, Note_on_c, 0, 68, 53
2, 3045, Note_off_c, 0, 74, 64
2, 3197, Note_on_c, 0, 74, 50
2, 3235, Note_off_c, 0, 68, 64
2, 3358, Note_on_c, 0, 68, 53
2, 3359, Note_off_c, 0, 74, 64
2, 3539, Note_on_c, 0, 73, 49
2, 3553, Note_on_c, 0, 41, 49
2, 3554, Control_c, 0, 64, 0
2, 3566, Control_c, 0, 64, 0
2, 3607, Control_c, 0, 64, 127
2, 3619, Control_c, 0, 64, 127
2, 3658, Note_off_c, 0, 68, 64
2, 3718, Note_off_c, 0, 41, 64
2, 3894, Note_on_c, 0, 53, 29
2, 3897, Note_on_c, 0, 63, 29
2, 3911, Control_c, 0, 64, 0
2, 3923, Control_c, 0, 64, 0
2, 3933, Control_c, 0, 64, 127
2, 3945, Control_c, 0, 64, 127
2, 3982, Note_off_c, 0, 53, 64
2, 3985, Note_off_c, 0, 63, 64
2, 4030, Note_on_c, 0, 69, 53
2, 4037, Note_off_c, 0, 73, 64
2, 4149, Note_on_c, 0, 53, 46
2, 4151, Note_on_c, 0, 63, 46
2, 4152, Note_on_c, 0, 73, 50
2, 4159, Note_off_c, 0, 69, 64
2, 4237, Note_off_c, 0, 53, 64
2, 4239, Note_off_c, 0, 63, 64
2, 4264, Note_on_c, 0, 69, 44
2, 4287, Note_off_c, 0, 73, 64
2, 4316, Note_off_c, 0, 69, 64
2, 4357, Note_on_c, 0, 69, 54
2, 4363, Note_on_c, 0, 46, 49
2, 4375, Control_c, 0, 64, 0
2, 4387, Control_c, 0, 64, 0
2, 4418, Control_c, 0, 64, 127
2, 4430, Control_c, 0, 64, 127
2, 4511, Note_on_c, 0, 70, 53
2, 4528, Note_off_c, 0, 46, 64
2, 4531, Note_off_c, 0, 69, 64
2, 4544, Note_off_c, 0, 70, 64
2, 4572, Note_on_c, 0, 53, 53
2, 4574, Control_c, 0, 64, 0
2, 4577, Note_on_c, 0, 61, 39
2, 4581, Note_on_c, 0, 70, 65
2, 4586, Control_c, 0, 64, 0
2, 4622, Control_c, 0, 64, 127
2, 4634, Control_c, 0, 64, 127
2, 4660, Note_off_c, 0, 53, 64
2, 4665, Note_off_c, 0, 61, 64
2, 4758, Note_off_c, 0, 70, 64
2, 4790, Note_on_c, 0, 70, 58
2, 4793, Note_on_c, 0, 61, 49
2, 4800, Note_on_c, 0, 51, 40
2, 4801, Note_on_c, 0, 55, 40
2, 4807, Control_c, 0, 64, 0
2, 4819, Control_c, 0, 64, 0
2, 4841, Control_c, 0, 64, 127
2, 4853, Control_c, 0, 64, 127
2, 4881, Note_off_c, 0, 61, 64
2, 4888, Note_off_c, 0, 51, 64
2, 4889, Note_off_c, 0, 55, 64
2, 5004, Note_off_c, 0, 70, 64
2, 5006, Note_on_c, 0, 77, 58
2, 5006, Note_on_c, 0, 44, 49
2, 5016, Control_c, 0, 64, 0
2, 5028, Control_c, 0, 64, 0
2, 5059, Control_c, 0, 64, 127
2, 5071, Control_c, 0, 64, 127
2, 5171, Note_off_c, 0, 44, 64
2, 5234, Note_on_c, 0, 66, 46
2, 5240, Control_c, 0, 64, 0
2, 5240, Note_on_c, 0, 56, 54
2, 5252, Control_c, 0, 64, 0
2, 5262, Control_c, 0, 64, 127
2, 5274, Control_c, 0, 64, 127
2, 5308, Note_off_c, 0, 77, 64
2, 5322, Note_off_c, 0, 66, 64
2, 5328, Note_off_c, 0, 56, 64
2, 5338, Note_on_c, 0, 72, 59
2, 5436, Note_on_c, 0, 66, 49
2, 5445, Note_on_c, 0, 77, 59
2, 5448, Control_c, 0, 64, 0
2, 5451, Note_on_c, 0, 56, 46
2, 5460, Control_c, 0, 64, 0
2, 5468, Note_off_c, 0, 72, 64
2, 5471, Control_c, 0, 64, 127
2, 5483, Control_c, 0, 64, 127
2, 5524, Note_off_c, 0, 66, 64
2, 5539, Note_off_c, 0, 56, 64
2, 5540, Note_on_c, 0, 72, 55
2, 5562, Note_off_c, 0, 77, 64
2, 5590, Note_off_c, 0, 72, 64
2, 5627, Note_on_c, 0, 49, 49
2, 5627, Control_c, 0, 64, 0
2, 5631, Note_on_c, 0, 72, 61
2, 5639, Control_c, 0, 64, 0
2, 5680, Control_c, 0, 64, 127
2, 5692, Control_c, 0, 64, 127
2, 5775, Note_on_c, 0, 73, 58
2, 5792, Note_off_c, 0, 49, 64
2, 5793, Note_off_c, 0, 72, 64
2, 5801, Note_off_c, 0, 73, 64
2, 5821, Note_on_c, 0, 56, 55
2, 5824, Note_on_c, 0, 73, 67
2, 5827, Control_c, 0, 64, 0
2, 5835, Note_on_c, 0, 65, 40
2, 5839, Control_c, 0, 64, 0
2, 5863, Control_c, 0, 64, 127
2, 5875, Control_c, 0, 64, 127
2, 5909, Note_off_c, 0, 56, 64
2, 5923, Note_off_c, 0, 65, 64
2, 6001, Note_off_c, 0, 73, 64
2, 6032, Note_on_c, 0, 73, 70
2, 6036, Control_c, 0, 64, 0
2, 6039, Note_on_c, 0, 65, 46
2, 6041, Note_on_c, 0, 58, 53
2, 6045, Note_on_c, 0, 55, 35
2, 6048, Control_c, 0, 64, 0
2, 6075, Control_c, 0, 64, 127
2, 6087, Control_c, 0, 64, 127
2, 6127, Note_off_c, 0, 65, 64
2, 6129, Note_off_c, 0, 58, 64
2, 6133, Note_off_c, 0, 55, 64
2, 6239, Note_on_c, 0, 80, 67
2, 6239, Note_on_c, 0, 48, 59
2, 6251, Control_c, 0, 64, 0
2, 6253, Note_off_c, 0, 73, 64
2, 6263, Control_c, 0, 64, 0
2, 6285, Control_c, 0, 64, 127
2, 6297, Control_c, 0, 64, 127
2, 6404, Note_off_c, 0, 48, 64
2, 6449, Note_on_c, 0, 70, 53
2, 6449, Note_on_c, 0, 60, 33
2, 6452, Note_on_c, 0, 65, 53
2, 6458, Control_c, 0, 64, 0
2, 6470, Control_c, 0, 64, 0
2, 6500, Control_c, 0, 64, 127
2, 6512, Control_c, 0, 64, 127
2, 6537, Note_off_c, 0, 60, 64
2, 6537, Note_off_c, 0, 70, 64
2, 6540, Note_off_c, 0, 65, 64
2, 6540, Note_off_c, 0, 80, 64
2, 6540, Note_on_c, 0, 76, 61
2, 6639, Note_on_c, 0, 80, 63
2, 6645, Note_on_c, 0, 60, 50
2, 6649, Note_on_c, 0, 70, 58
2, 6650, Note_off_c, 0, 76, 64
2, 6660, Note_on_c, 0, 67, 54
2, 6733, Note_off_c, 0, 60, 64
2, 6737, Note_off_c, 0, 70, 64
2, 6738, Note_on_c, 0, 76, 59
2, 6748, Note_off_c, 0, 67, 64
2, 6759, Note_off_c, 0, 80, 64
2, 6787, Note_off_c, 0, 76, 64
2, 6827, Note_on_c, 0, 76, 67
2, 6833, Note_on_c, 0, 53, 55
2, 6836, Control_c, 0, 64, 0
2, 6848, Control_c, 0, 64, 0
2, 6888, Control_c, 0, 64, 127
2, 6900, Control_c, 0, 64, 127
2, 6975, Note_on_c, 0, 77, 65
2, 6985, Note_off_c, 0, 76, 64
2, 7002, Note_off_c, 0, 77, 64
2, 7026, Note_on_c, 0, 77, 70
2, 7031, Note_on_c, 0, 68, 53
2, 7033, Note_on_c, 0, 60, 54
2, 7119, Note_off_c, 0, 68, 64
2, 7121, Note_off_c, 0, 60, 64
2, 7203, Note_off_c, 0, 77, 64
2, 7231, Note_on_c, 0, 77, 65
2, 7234, Note_on_c, 0, 89, 67
2, 7236, Note_on_c, 0, 68, 46
2, 7238, Note_off_c, 0, 53, 64
2, 7242, Note_on_c, 0, 60, 46
2, 7324, Note_off_c, 0, 68, 64
2, 7330, Note_off_c, 0, 60, 64
2, 7424, Note_on_c, 0, 81, 68
2, 7426, Control_c, 0, 64, 0
2, 7430, Note_on_c, 0, 41, 58
2, 7438, Control_c, 0, 64, 0
2, 7465, Control_c, 0, 64, 127
2, 7477, Control_c, 0, 64, 127
2, 7542, Note_off_c, 0, 89, 64
2, 7560, Note_off_c, 0, 77, 64
2, 7568, Note_on_c, 0, 90, 70
2, 7574, Note_on_c, 0, 78, 70
2, 7595, Note_off_c, 0, 41, 64
2, 7598, Note_off_c, 0, 78, 64
2, 7598, Note_off_c, 0, 90, 64
2, 7621, Note_on_c, 0, 69, 59
2, 7622, Note_on_c, 0, 90, 70
2, 7622, Note_on_c, 0, 78, 70
2, 7624, Control_c, 0, 64, 0
2, 7630, Note_on_c, 0, 60, 55
2, 7636, Control_c, 0, 64, 0
2, 7638, Control_c, 0, 64, 127
2, 7650, Note_off_c, 0, 81, 64
2, 7650, Control_c, 0, 64, 127
2, 7709, Note_off_c, 0, 69, 64
2, 7718, Note_off_c, 0, 60, 64
2, 7781, Note_off_c, 0, 90, 64
2, 7787, Note_off_c, 0, 78, 64
2, 7817, Note_on_c, 0, 69, 70
2, 7820, Note_on_c, 0, 72, 33
2, 7828, Note_on_c, 0, 63, 39
2, 7908, Note_off_c, 0, 72, 64
2, 7916, Note_off_c, 0, 63, 64
2, 8037, Note_on_c, 0, 84, 53
2, 8040, Note_on_c, 0, 72, 46
2, 8040, Note_on_c, 0, 46, 49
2, 8052, Control_c, 0, 64, 0
2, 8064, Control_c, 0, 64, 0
2, 8069, Note_off_c, 0, 69, 64
2, 8084, Control_c, 0, 64, 127
2, 8096, Control_c, 0, 64, 127
2, 8205, Note_off_c, 0, 46, 64
2, 8213, Note_off_c, 0, 84, 64
2, 8243, Note_off_c, 0, 72, 64
2, 8243, Note_on_c, 0, 61, 29
2, 8253, Note_on_c, 0, 53, 36
2, 8331, Note_off_c, 0, 61, 64
2, 8339, Note_on_c, 0, 82, 33
2, 8341, Note_off_c, 0, 53, 64
2, 8347, Note_on_c, 0, 70, 49
2, 8374, Note_off_c, 0, 82, 64
2, 8440, Note_on_c, 0, 68, 58
2, 8452, Note_off_c, 0, 70, 64
2, 8453, Note_on_c, 0, 53, 44
2, 8459, Note_on_c, 0, 61, 33
2, 8522, Note_on_c, 0, 66, 55
2, 8530, Note_off_c, 0, 68, 64
2, 8541, Note_off_c, 0, 53, 64
2, 8547, Note_off_c, 0, 61, 64
2, 8626, Note_on_c, 0, 73, 49
2, 8630, Control_c, 0, 64, 0
2, 8632, Note_on_c, 0, 65, 44
2, 8634, Note_off_c, 0, 66, 64
2, 8634, Note_on_c, 0, 46, 44
2, 8642, Control_c, 0, 64, 0
2, 8685, Control_c, 0, 64, 127
2, 8697, Control_c, 0, 64, 127
2, 8799, Note_off_c, 0, 46, 64
2, 8832, Note_on_c, 0, 63, 33
2, 8832, Note_on_c, 0, 53, 40
2, 8833, Control_c, 0, 64, 0
2, 8845, Control_c, 0, 64, 0
2, 8875, Control_c, 0, 64, 127
2, 8887, Control_c, 0, 64, 127
2, 8913, Note_off_c, 0, 73, 64
2, 8920, Note_off_c, 0, 53, 64
2, 8920, Note_off_c, 0, 63, 64
2, 8923, Note_on_c, 0, 69, 40
2, 8926, Note_on_c, 0, 66, 36
2, 8953, Note_off_c, 0, 65, 64
2, 9024, Note_on_c, 0, 63, 40
2, 9031, Note_on_c, 0, 65, 49
2, 9032, Note_on_c, 0, 53, 45
2, 9041, Note_on_c, 0, 73, 49
2, 9048, Note_off_c, 0, 69, 64
2, 9051, Note_off_c, 0, 66, 64
2, 9092, Note_off_c, 0, 63, 64
2, 9100, Note_off_c, 0, 65, 64
2, 9119, Note_on_c, 0, 69, 49
2, 9120, Note_off_c, 0, 53, 64
2, 9131, Note_on_c, 0, 63, 46
2, 9138, Note_off_c, 0, 73, 64
2, 9174, Note_off_c, 0, 63, 64
2, 9183, Note_off_c, 0, 69, 64
2, 9212, Note_on_c, 0, 63, 49
2, 9216, Note_on_c, 0, 69, 49
2, 9217, Control_c, 0, 64, 0
2, 9223, Note_on_c, 0, 46, 44
2, 9229, Control_c, 0, 64, 0
2, 9273, Control_c, 0, 64, 127
2, 9285, Control_c, 0, 64, 127
2, 9310, Note_off_c, 0, 63, 64
2, 9314, Note_off_c, 0, 69, 64
2, 9345, Note_on_c, 0, 70, 49
2, 9352, Note_on_c, 0, 61, 55
2, 9378, Note_off_c, 0, 61, 64
2, 9378, Note_off_c, 0, 70, 64
2, 9388, Note_off_c, 0, 46, 64
2, 9398, Note_on_c, 0, 70, 58
2, 9403, Control_c, 0, 64, 0
2, 9404, Note_on_c, 0, 61, 53
2, 9412, Note_on_c, 0, 58, 44
2, 9415, Control_c, 0, 64, 0
2, 9421, Note_on_c, 0, 53, 49
2, 9445, Control_c, 0, 64, 127
2, 9457, Control_c, 0, 64, 127
2, 9500, Note_off_c, 0, 58, 64
2, 9509, Note_off_c, 0, 53, 64
2, 9535, Note_off_c, 0, 70, 64
2, 9541, Note_off_c, 0, 61, 64
2, 9588, Note_on_c, 0, 67, 50
2, 9597, Note_on_c, 0, 70, 59
2, 9599, Control_c, 0, 64, 0
2, 9603, Note_on_c, 0, 61, 46
2, 9611, Note_on_c, 0, 51, 49
2, 9611, Control_c, 0, 64, 0
2, 9645, Control_c, 0, 64, 127
2, 9657, Control_c, 0, 64, 127
2, 9691, Note_off_c, 0, 61, 64
2, 9699, Note_off_c, 0, 51, 64
2, 9767, Note_off_c, 0, 67, 64
2, 9776, Note_off_c, 0, 70, 64
2, 9799, Note_on_c, 0, 77, 53
2, 9801, Note_on_c, 0, 68, 55
2, 9807, Note_on_c, 0, 44, 49
2, 9810, Control_c, 0, 64, 0
2, 9822, Control_c, 0, 64, 0
2, 9864, Control_c, 0, 64, 127
2, 9876, Control_c, 0, 64, 127
2, 9972, Note_off_c, 0, 44, 64
2, 9997, Note_on_c, 0, 56, 45
2, 10001, Control_c, 0, 64, 0
2, 10001, Note_on_c, 0, 66, 40
2, 10013, Control_c, 0, 64, 0
2, 10042, Note_off_c, 0, 68, 64
2, 10044, Control_c, 0, 64, 127
2, 10056, Control_c, 0, 64, 127
2, 10069, Note_off_c, 0, 77, 64
2, 10078, Note_on_c, 0, 72, 49
2, 10085, Note_off_c, 0, 56, 64
2, 10085, Note_on_c, 0, 69, 45
2, 10089, Note_off_c, 0, 66, 64
2, 10182, Note_on_c, 0, 68, 53
2, 10182, Note_on_c, 0, 66, 46
2, 10186, Note_on_c, 0, 77, 53
2, 10186, Note_on_c, 0, 56, 49
2, 10192, Control_c, 0, 64, 0
2, 10193, Note_off_c, 0, 69, 64
2, 10204, Control_c, 0, 64, 0
2, 10209, Note_off_c, 0, 72, 64
2, 10215, Control_c, 0, 64, 127
2, 10227, Control_c, 0, 64, 127
2, 10270, Note_off_c, 0, 66, 64
2, 10273, Note_on_c, 0, 72, 53
2, 10274, Note_off_c, 0, 56, 64
2, 10289, Note_off_c, 0, 68, 64
2, 10293, Note_off_c, 0, 77, 64
2, 10296, Note_on_c, 0, 66, 58
2, 10309, Note_off_c, 0, 72, 64
2, 10326, Note_off_c, 0, 66, 64
2, 10352, Note_on_c, 0, 72, 53
2, 10356, Control_c, 0, 64, 0
2, 10356, Note_on_c, 0, 66, 53
2, 10360, Note_on_c, 0, 49, 46
2, 10368, Control_c, 0, 64, 0
2, 10401, Control_c, 0, 64, 127
2, 10413, Control_c, 0, 64, 127
2, 10421, Note_off_c, 0, 72, 64
2, 10425, Note_off_c, 0, 66, 64
2, 10477, Note_on_c, 0, 73, 49
2, 10481, Note_on_c, 0, 65, 53
2, 10501, Note_off_c, 0, 65, 64
2, 10501, Note_off_c, 0, 73, 64
2, 10518, Control_c, 0, 64, 0
2, 10523, Note_on_c, 0, 73, 65
2, 10523, Note_on_c, 0, 65, 58
2, 10525, Note_off_c, 0, 49, 64
2, 10530, Control_c, 0, 64, 0
2, 10537, Note_on_c, 0, 61, 49
2, 10539, Note_on_c, 0, 56, 49
2, 10581, Control_c, 0, 64, 127
2, 10593, Control_c, 0, 64, 127
2, 10625, Note_off_c, 0, 61, 64
2, 10627, Note_off_c, 0, 56, 64
2, 10668, Note_off_c, 0, 65, 64
2, 10668, Note_off_c, 0, 73, 64
2, 10721, Note_on_c, 0, 73, 63
2, 10721, Note_on_c, 0, 71, 58
2, 10724, Note_on_c, 0, 55, 49
2, 10728, Note_on_c, 0, 65, 44
2, 10729, Control_c, 0, 64, 0
2, 10741, Control_c, 0, 64, 0
2, 10768, Control_c, 0, 64, 127
2, 10780, Control_c, 0, 64, 127
2, 10812, Note_off_c, 0, 55, 64
2, 10816, Note_off_c, 0, 65, 64
2, 10917, Note_on_c, 0, 80, 61
2, 10918, Control_c, 0, 64, 0
2, 10923, Note_on_c, 0, 72, 58
2, 10923, Note_on_c, 0, 48, 54
2, 10930, Control_c, 0, 64, 0
2, 10934, Note_off_c, 0, 71, 64
2, 10934, Note_off_c, 0, 73, 64
2, 10966, Control_c, 0, 64, 127
2, 10978, Control_c, 0, 64, 127
2, 11088, Note_off_c, 0, 48, 64
2, 11112, Control_c, 0, 64, 0
2, 11116, Note_on_c, 0, 60, 55
2, 11120, Note_on_c, 0, 70, 44
2, 11124, Control_c, 0, 64, 0
2, 11154, Control_c, 0, 64, 127
2, 11166, Control_c, 0, 64, 127
2, 11196, Note_on_c, 0, 76, 53
2, 11198, Note_off_c, 0, 80, 64
2, 11198, Note_on_c, 0, 73, 53
2, 11204, Note_off_c, 0, 60, 64
2, 11205, Note_off_c, 0, 72, 64
2, 11208, Note_off_c, 0, 70, 64
2, 11286, Note_on_c, 0, 70, 54
2, 11290, Note_on_c, 0, 60, 55
2, 11296, Note_on_c, 0, 72, 59
2, 11297, Note_on_c, 0, 80, 55
2, 11302, Note_off_c, 0, 73, 64
2, 11320, Note_off_c, 0, 76, 64
2, 11374, Note_off_c, 0, 70, 64
2, 11378, Note_off_c, 0, 60, 64
2, 11380, Note_on_c, 0, 76, 55
2, 11382, Note_on_c, 0, 70, 55
2, 11383, Note_off_c, 0, 72, 64
2, 11385, Note_off_c, 0, 80, 64
2, 11423, Note_off_c, 0, 70, 64
2, 11430, Note_off_c, 0, 76, 64
2, 11467, Note_on_c, 0, 76, 53
2, 11469, Note_on_c, 0, 70, 55
2, 11472, Control_c, 0, 64, 0
2, 11476, Note_on_c, 0, 53, 55
2, 11484, Control_c, 0, 64, 0
2, 11517, Control_c, 0, 64, 127
2, 11529, Control_c, 0, 64, 127
2, 11596, Note_on_c, 0, 77, 58
2, 11598, Note_on_c, 0, 69, 55
2, 11602, Note_off_c, 0, 76, 64
2, 11604, Note_off_c, 0, 70, 64
2, 11622, Note_off_c, 0, 69, 64
2, 11623, Note_off_c, 0, 77, 64
2, 11641, Note_off_c, 0, 53, 64
2, 11642, Note_on_c, 0, 69, 58
2, 11644, Note_on_c, 0, 77, 67
2, 11656, Note_on_c, 0, 65, 49
2, 11658, Note_on_c, 0, 60, 58
2, 11744, Note_off_c, 0, 65, 64
2, 11746, Note_off_c, 0, 60, 64
2, 11779, Note_off_c, 0, 69, 64
2, 11796, Note_on_c, 0, 53, 65
2, 11802, Note_off_c, 0, 77, 64
2, 11812, Note_on_c, 0, 60, 58
2, 11833, Note_on_c, 0, 89, 70
2, 11836, Note_on_c, 0, 77, 63
2, 11842, Note_on_c, 0, 69, 55
2, 11997, Note_off_c, 0, 77, 64
2, 12012, Note_off_c, 0, 53, 64
2, 12017, Note_off_c, 0, 89, 64
2, 12024, Control_c, 0, 64, 0
2, 12036, Note_on_c, 0, 41, 65
2, 12036, Control_c, 0, 64, 0
2, 12038, Note_off_c, 0, 60, 64
2, 12045, Note_on_c, 0, 92, 70
2, 12048, Note_on_c, 0, 80, 70
2, 12064, Control_c, 0, 64, 127
2, 12064, Control_c, 0, 64, 0
2, 12076, Control_c, 0, 64, 127
2, 12076, Control_c, 0, 64, 0
2, 12081, Note_off_c, 0, 69, 64
2, 12109, Control_c, 0, 64, 127
2, 12121, Control_c, 0, 64, 127
2, 12172, Note_off_c, 0, 92, 64
2, 12173, Note_on_c, 0, 90, 70
2, 12175, Note_off_c, 0, 80, 64
2, 12176, Note_on_c, 0, 78, 70
2, 12196, Note_off_c, 0, 78, 64
2, 12196, Note_off_c, 0, 90, 64
2, 12225, Note_on_c, 0, 90, 70
2, 12228, Note_on_c, 0, 78, 70
2, 12239, Note_on_c, 0, 69, 55
2, 12241, Note_on_c, 0, 72, 59
2, 12246, Note_on_c, 0, 60, 53
2, 12251, Note_on_c, 0, 63, 54
2, 12378, Note_off_c, 0, 69, 64
2, 12385, Note_off_c, 0, 60, 64
2, 12390, Note_off_c, 0, 63, 64
2, 12430, Note_off_c, 0, 90, 64
2, 12436, Note_on_c, 0, 69, 70
2, 12438, Note_on_c, 0, 53, 44
2, 12439, Note_off_c, 0, 41, 64
2, 12444, Note_on_c, 0, 63, 40
