2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 116, Control_c, 0, 64, 0
2, 340, Control_c, 0, 64, 127
2, 368, Control_c, 0, 64, 0
2, 592, Control_c, 0, 64, 127
2, 731, Control_c, 0, 64, 0
2, 768, Note_on_c, 0, 41, 61
2, 773, Note_on_c, 0, 48, 38
2, 864, Note_on_c, 0, 40, 71
2, 882, Note_off_c, 0, 41, 64
2, 964, Note_on_c, 0, 36, 59
2, 983, Control_c, 0, 64, 0
2, 988, Note_off_c, 0, 40, 64
2, 1236, Control_c, 0, 64, 127
2, 1455, Note_on_c, 0, 41, 54
2, 1477, Note_off_c, 0, 36, 64
2, 1488, Control_c, 0, 64, 127
2, 1680, Note_on_c, 0, 49, 46
2, 1726, Note_off_c, 0, 48, 64
2, 1919, Note_on_c, 0, 47, 45
2, 1957, Note_off_c, 0, 49, 64
2, 2141, Control_c, 0, 64, 0
2, 2184, Note_on_c, 0, 48, 41
2, 2193, Note_off_c, 0, 47, 64
2, 2308, Note_on_c, 0, 40, 41
2, 2332, Note_off_c, 0, 41, 64
2, 2367, Control_c, 0, 64, 127
2, 2393, Control_c, 0, 64, 0
2, 2413, Note_on_c, 0, 36, 48
2, 2448, Note_off_c, 0, 40, 64
2, 2619, Control_c, 0, 64, 127
2, 2875, Note_on_c, 0, 41, 54
2, 2907, Note_off_c, 0, 36, 64
2, 3126, Note_on_c, 0, 49, 41
2, 3178, Note_off_c, 0, 48, 64
2, 3347, Note_on_c, 0, 47, 46
2, 3365, Note_off_c, 0, 49, 64
2, 3600, Note_on_c, 0, 48, 52
2, 3633, Note_off_c, 0, 47, 64
2, 3712, Note_on_c, 0, 40, 48
2, 3757, Note_off_c, 0, 41, 64
2, 3832, Note_on_c, 0, 36, 41
2, 3849, Control_c, 0, 64, 0
2, 3854, Note_off_c, 0, 40, 64
2, 4078, Control_c, 0, 64, 127
2, 4101, Control_c, 0, 64, 0
2, 4323, Note_on_c, 0, 41, 48
2, 4327, Control_c, 0, 64, 0
2, 4330, Control_c, 0, 64, 127
2, 4368, Note_off_c, 0, 36, 64
2, 4419, Note_off_c, 0, 41, 64
2, 4524, Note_on_c, 0, 41, 46
2, 4579, Control_c, 0, 64, 0
2, 4638, Note_on_c, 0, 40, 54
2, 4656, Note_off_c, 0, 41, 64
2, 4718, Control_c, 0, 64, 127
2, 4739, Note_on_c, 0, 36, 45
2, 4766, Note_off_c, 0, 40, 64
2, 4917, Control_c, 0, 64, 0
2, 4959, Note_on_c, 0, 41, 47
2, 4970, Control_c, 0, 64, 127
2, 4999, Note_off_c, 0, 36, 64
2, 5045, Control_c, 0, 64, 127
2, 5070, Note_on_c, 0, 40, 54
2, 5083, Note_off_c, 0, 41, 64
2, 5169, Control_c, 0, 64, 0
2, 5176, Note_on_c, 0, 36, 43
2, 5205, Note_off_c, 0, 40, 64
2, 5297, Control_c, 0, 64, 127
2, 5329, Note_off_c, 0, 36, 64
2, 5410, Note_on_c, 0, 36, 43
2, 5634, Control_c, 0, 64, 0
2, 5635, Note_on_c, 0, 41, 46
2, 5666, Note_off_c, 0, 36, 64
2, 5677, Note_off_c, 0, 41, 64
2, 5744, Control_c, 0, 64, 127
